280.0000	0.2665
281.0000	0.2657
282.0000	0.2648
283.0000	0.2635
284.0000	0.2614
285.0000	0.2592
286.0000	0.2574
287.0000	0.2556
288.0000	0.2551
289.0000	0.2545
290.0000	0.2518
291.0000	0.2514
292.0000	0.2510
293.0000	0.2507
294.0000	0.2492
295.0000	0.2481
296.0000	0.2470
297.0000	0.2445
298.0000	0.2431
299.0000	0.2416
300.0000	0.2407
301.0000	0.2394
302.0000	0.2386
303.0000	0.2371
304.0000	0.2357
305.0000	0.2335
306.0000	0.2318
307.0000	0.2306
308.0000	0.2289
309.0000	0.2273
310.0000	0.2255
311.0000	0.2241
312.0000	0.2230
313.0000	0.2223
314.0000	0.2208
315.0000	0.2189
316.0000	0.2183
317.0000	0.2178
318.0000	0.2174
319.0000	0.2163
320.0000	0.2153
321.0000	0.2142
322.0000	0.2117
323.0000	0.2103
324.0000	0.2086
325.0000	0.2081
326.0000	0.2067
327.0000	0.2062
328.0000	0.2050
329.0000	0.2039
330.0000	0.2020
331.0000	0.2008
332.0000	0.2000
333.0000	0.1983
334.0000	0.1970
335.0000	0.1955
336.0000	0.1942
337.0000	0.1932
338.0000	0.1922
339.0000	0.1913
340.0000	0.1894
341.0000	0.1889
342.0000	0.1885
343.0000	0.1881
344.0000	0.1871
345.0000	0.1860
346.0000	0.1852
347.0000	0.1839
348.0000	0.1830
349.0000	0.1822
350.0000	0.1817
351.0000	0.1807
352.0000	0.1804
353.0000	0.1791
354.0000	0.1780
355.0000	0.1768
356.0000	0.1761
357.0000	0.1757
358.0000	0.1746
359.0000	0.1731
360.0000	0.1715
361.0000	0.1711
362.0000	0.1703
363.0000	0.1698
364.0000	0.1688
365.0000	0.1672
366.0000	0.1667
367.0000	0.1664
368.0000	0.1659
369.0000	0.1651
370.0000	0.1644
371.0000	0.1634
372.0000	0.1620
373.0000	0.1609
374.0000	0.1599
375.0000	0.1595
376.0000	0.1582
377.0000	0.1577
378.0000	0.1563
379.0000	0.1555
380.0000	0.1542
381.0000	0.1536
382.0000	0.1532
383.0000	0.1523
384.0000	0.1509
385.0000	0.1498
386.0000	0.1496
387.0000	0.1490
388.0000	0.1484
389.0000	0.1478
390.0000	0.1465
391.0000	0.1460
392.0000	0.1459
393.0000	0.1457
394.0000	0.1452
395.0000	0.1446
396.0000	0.1437
397.0000	0.1428
398.0000	0.1420
399.0000	0.1411
400.0000	0.1406
401.0000	0.1399
402.0000	0.1393
403.0000	0.1383
404.0000	0.1376
405.0000	0.1365
406.0000	0.1361
407.0000	0.1355
408.0000	0.1352
409.0000	0.1348
410.0000	0.1345
411.0000	0.1342
412.0000	0.1344
413.0000	0.1339
414.0000	0.1333
415.0000	0.1321
416.0000	0.1318
417.0000	0.1317
418.0000	0.1315
419.0000	0.1310
420.0000	0.1304
421.0000	0.1298
422.0000	0.1289
423.0000	0.1283
424.0000	0.1274
425.0000	0.1269
426.0000	0.1264
427.0000	0.1261
428.0000	0.1252
429.0000	0.1246
430.0000	0.1242
431.0000	0.1238
432.0000	0.1235
433.0000	0.1232
434.0000	0.1227
435.0000	0.1224
436.0000	0.1222
437.0000	0.1222
438.0000	0.1219
439.0000	0.1215
440.0000	0.1203
441.0000	0.1199
442.0000	0.1197
443.0000	0.1198
444.0000	0.1193
445.0000	0.1190
446.0000	0.1185
447.0000	0.1177
448.0000	0.1173
449.0000	0.1165
450.0000	0.1164
451.0000	0.1159
452.0000	0.1157
453.0000	0.1152
454.0000	0.1147
455.0000	0.1143
456.0000	0.1142
457.0000	0.1138
458.0000	0.1136
459.0000	0.1132
460.0000	0.1128
461.0000	0.1126
462.0000	0.1125
463.0000	0.1123
464.0000	0.1118
465.0000	0.1107
466.0000	0.1103
467.0000	0.1101
468.0000	0.1099
469.0000	0.1097
470.0000	0.1093
471.0000	0.1088
472.0000	0.1083
473.0000	0.1079
474.0000	0.1074
475.0000	0.1070
476.0000	0.1068
477.0000	0.1065
478.0000	0.1061
479.0000	0.1055
480.0000	0.1053
481.0000	0.1051
482.0000	0.1048
483.0000	0.1044
484.0000	0.1040
485.0000	0.1038
486.0000	0.1036
487.0000	0.1037
488.0000	0.1036
489.0000	0.1033
490.0000	0.1023
491.0000	0.1021
492.0000	0.1018
493.0000	0.1017
494.0000	0.1014
495.0000	0.1011
496.0000	0.1008
497.0000	0.1002
498.0000	0.0998
499.0000	0.0993
500.0000	0.0991
501.0000	0.0989
502.0000	0.0986
503.0000	0.0982
504.0000	0.0980
505.0000	0.0978
506.0000	0.0976
507.0000	0.0974
508.0000	0.0972
509.0000	0.0967
510.0000	0.0963
511.0000	0.0962
512.0000	0.0961
513.0000	0.0959
514.0000	0.0955
515.0000	0.0951
516.0000	0.0949
517.0000	0.0948
518.0000	0.0948
519.0000	0.0944
520.0000	0.0943
521.0000	0.0938
522.0000	0.0933
523.0000	0.0929
524.0000	0.0924
525.0000	0.0922
526.0000	0.0918
527.0000	0.0917
528.0000	0.0911
529.0000	0.0907
530.0000	0.0906
531.0000	0.0905
532.0000	0.0903
533.0000	0.0901
534.0000	0.0899
535.0000	0.0897
536.0000	0.0895
537.0000	0.0894
538.0000	0.0892
539.0000	0.0890
540.0000	0.0887
541.0000	0.0886
542.0000	0.0885
543.0000	0.0883
544.0000	0.0882
545.0000	0.0879
546.0000	0.0875
547.0000	0.0870
548.0000	0.0868
549.0000	0.0862
550.0000	0.0860
551.0000	0.0857
552.0000	0.0856
553.0000	0.0853
554.0000	0.0849
555.0000	0.0847
556.0000	0.0845
557.0000	0.0843
558.0000	0.0842
559.0000	0.0837
560.0000	0.0835
561.0000	0.0834
562.0000	0.0836
563.0000	0.0834
564.0000	0.0833
565.0000	0.0831
566.0000	0.0830
567.0000	0.0828
568.0000	0.0828
569.0000	0.0825
570.0000	0.0824
571.0000	0.0823
572.0000	0.0818
573.0000	0.0816
574.0000	0.0810
575.0000	0.0809
576.0000	0.0807
577.0000	0.0804
578.0000	0.0800
579.0000	0.0797
580.0000	0.0792
581.0000	0.0790
582.0000	0.0790
583.0000	0.0787
584.0000	0.0784
585.0000	0.0784
586.0000	0.0782
587.0000	0.0784
588.0000	0.0784
589.0000	0.0781
590.0000	0.0781
591.0000	0.0779
592.0000	0.0779
593.0000	0.0777
594.0000	0.0776
595.0000	0.0774
596.0000	0.0772
597.0000	0.0770
598.0000	0.0767
599.0000	0.0765
600.0000	0.0765
601.0000	0.0762
602.0000	0.0760
603.0000	0.0758
