frame,time_fs,R_bohr,E0_au,E1_au,S00_re,S00_im,S01_re,S01_im,S10_re,S10_im,S11_re,S11_im,Hvib00_re,Hvib00_im,Hvib01_re,Hvib01_im,Hvib10_re,Hvib10_im,Hvib11_re,Hvib11_im
0,0.0,7.0,-106.73842329511004,-106.69048270714677,,,,,,,,,,,,,,,,
1,0.2,7.1,-106.73523540863204,-106.6915672678936,0.7942974458011877,-0.0005447171692920083,0.0005634968631354638,0.8672913169706824,-106.73523540863204,0.0,0.0,6.701603682743698e-05,-0.0,-6.701603682743698e-05,-106.6915672678936,0.0
2,0.4,7.199999999999999,-106.73239900725287,-106.6928738997088,0.7942824048449129,0.0002388536553970122,-0.0008137799329580031,0.8602678731250598,-106.73239900725287,0.0,0.0,-6.365497030251115e-05,0.0,6.365497030251115e-05,-106.6928738997088,0.0
3,0.6000000000000001,7.299999999999999,-106.72986181583973,-106.69436406957354,0.7942739683042707,-2.3344844885602248e-05,-0.001017100928458775,0.853170506554467,-106.72986181583973,0.0,0.0,-6.0094523571725144e-05,0.0,6.0094523571725144e-05,-106.69436406957354,0.0
4,0.8,7.399999999999999,-106.72758696876777,-106.69599695295823,0.7943707062487187,0.001161937736976537,0.00013927847232421804,0.8856480174692478,-106.72758696876777,0.0,0.0,-6.18423598117945e-05,0.0,6.18423598117945e-05,-106.69599695295823,0.0
5,1.0,7.499999999999998,-106.72554178273562,-106.6977387661077,0.7942397496775881,-0.0023017278091064172,-0.003035239515936112,0.7677978727834137,-106.72554178273562,0.0,0.0,-4.4356997944322725e-05,0.0,4.4356997944322725e-05,-106.6977387661077,0.0
6,1.2000000000000002,7.599999999999998,-106.72369917931778,-106.69955984411166,0.7942640961431056,-0.0022419461857016276,-0.0029228327694683005,0.7605281981088229,-106.72369917931778,0.0,0.0,-4.117464590577761e-05,0.0,4.117464590577761e-05,-106.69955984411166,0.0
7,1.4000000000000001,7.6999999999999975,-106.72203744737368,-106.70143337924765,0.7943739709619174,-0.0010311188294520434,-0.00016527613890177434,0.8891342241797523,-106.72203744737368,0.0,0.0,5.2359331265263936e-05,-0.0,-5.2359331265263936e-05,-106.70143337924765,0.0
8,1.6,7.799999999999997,-106.72053703452303,-106.70333739270352,0.7942867351696692,-0.0015502266121315267,-0.002174067556927168,0.7776445275592482,-106.72053703452303,0.0,0.0,-3.772497595912177e-05,0.0,3.772497595912177e-05,-106.70333739270352,0.0
9,1.8,7.899999999999997,-106.71918809774583,-106.7052462138639,0.7943029540986984,-0.0005878260720616467,-0.0012241867204432863,0.8231358683133033,-106.71918809774583,0.0,0.0,-3.848206880584384e-05,0.0,3.848206880584384e-05,-106.7052462138639,0.0
10,2.0,7.9999999999999964,-106.71798219439981,-106.70713771911339,0.7943282298313922,8.248445382179565e-06,-0.0006449109429133308,0.8510901409975609,-106.71798219439981,0.0,0.0,-3.949792399246022e-05,0.0,3.949792399246022e-05,-106.70713771911339,0.0
